issue_date,province_id,lead,probability,base_rate,y_obs
2024-02-12,50,4,0.534675,0.12698,0.0
2024-02-12,50,5,0.52934,0.126603,0.0
2024-02-12,50,6,0.566059,0.126318,0.0
2024-02-13,50,2,0.472765,0.126817,0.0
2024-02-13,50,3,0.506808,0.126898,1.0
2024-02-13,50,4,0.488163,0.12698,0.0
2024-02-13,50,5,0.506627,0.126603,0.0
2024-02-13,50,6,0.519805,0.126318,0.0
2024-02-14,50,2,0.433621,0.126817,1.0
2024-02-14,50,3,0.470175,0.126898,1.0
2024-02-14,50,4,0.441301,0.12698,0.0
2024-02-14,50,5,0.477179,0.126603,0.0
2024-02-14,50,6,0.477178,0.126318,0.0
2024-02-15,50,2,0.392801,0.126817,1.0
2024-02-15,50,3,0.420231,0.126898,1.0
2024-02-15,50,4,0.39013,0.12698,0.0
2024-02-15,50,5,0.435623,0.126603,0.0
2024-02-15,50,6,0.430902,0.126318,1.0
2024-02-16,50,2,0.385089,0.126817,1.0
2024-02-16,50,3,0.405034,0.126898,0.0
2024-02-16,50,4,0.382599,0.12698,0.0
2024-02-16,50,5,0.416189,0.126603,0.0
2024-02-16,50,6,0.430604,0.126318,1.0
2024-02-17,50,2,0.396845,0.126817,1.0
2024-02-17,50,3,0.413609,0.126898,0.0
2024-02-17,50,4,0.390359,0.12698,0.0
2024-02-17,50,5,0.416537,0.126603,0.0
2024-02-17,50,6,0.440484,0.126318,1.0
2024-02-18,50,2,0.405864,0.126817,1.0
2024-02-18,50,3,0.418424,0.126898,0.0
2024-02-18,50,4,0.396062,0.12698,0.0
2024-02-18,50,5,0.413361,0.126603,0.0
2024-02-18,50,6,0.449159,0.126318,1.0
2024-02-19,50,2,0.424519,0.126817,1.0
2024-02-19,50,3,0.427005,0.126898,0.0
2024-02-19,50,4,0.377298,0.12698,0.0
2024-02-19,50,5,0.414777,0.126603,0.0
2024-02-19,50,6,0.452303,0.126318,1.0
2024-02-20,50,2,0.479749,0.126817,1.0
2024-02-20,50,3,0.478111,0.126898,0.0
2024-02-20,50,4,0.428173,0.12698,0.0
2024-02-20,50,5,0.464673,0.126603,0.0
2024-02-20,50,6,0.488949,0.126318,1.0
2024-02-21,50,2,0.485902,0.126817,1.0
2024-02-21,50,3,0.524478,0.126898,0.0
2024-02-21,50,4,0.585915,0.12698,0.0
2024-02-21,50,5,0.591553,0.126603,0.0
2024-02-21,50,6,0.579262,0.126318,1.0
2024-02-22,50,2,0.530692,0.126817,1.0
2024-02-22,50,3,0.522659,0.126898,0.0
2024-02-22,50,4,0.53622,0.12698,0.0
2024-02-22,50,5,0.528667,0.126603,1.0
2024-02-22,50,6,0.51517,0.126318,1.0
2024-02-23,50,2,0.584331,0.126817,0.0
2024-02-23,50,3,0.578494,0.126898,0.0
2024-02-23,50,4,0.594879,0.12698,0.0
2024-02-23,50,5,0.581996,0.126603,1.0
2024-02-23,50,6,0.562798,0.126318,1.0
2024-02-24,50,2,0.612793,0.126817,0.0
2024-02-24,50,3,0.618421,0.126898,0.0
2024-02-24,50,4,0.611014,0.12698,0.0
2024-02-24,50,5,0.595091,0.126603,1.0
2024-02-24,50,6,0.620807,0.126318,1.0
2024-01-30,51,2,0.245787,0.128554,0.0
2024-01-30,51,3,0.326384,0.128271,0.0
2024-01-30,51,4,0.28643,0.128353,1.0
2024-01-30,51,5,0.337528,0.127977,1.0
2024-01-30,51,6,0.326773,0.127693,0.0
2024-01-31,51,2,0.29476,0.128554,0.0
2024-01-31,51,3,0.367982,0.128271,0.0
2024-01-31,51,4,0.324748,0.128353,1.0
2024-01-31,51,5,0.399075,0.127977,1.0
2024-01-31,51,6,0.342686,0.127693,0.0
2024-02-01,51,2,0.363596,0.128554,0.0
2024-02-01,51,3,0.424789,0.128271,0.0
2024-02-01,51,4,0.379697,0.128353,1.0
2024-02-01,51,5,0.436949,0.127977,1.0
2024-02-01,51,6,0.380254,0.127693,0.0
2024-02-02,51,2,0.458168,0.128554,0.0
2024-02-02,51,3,0.505897,0.128271,0.0
2024-02-02,51,4,0.471422,0.128353,1.0
2024-02-02,51,5,0.512372,0.127977,0.0
2024-02-02,51,6,0.458906,0.127693,0.0
2024-02-03,51,2,0.473819,0.128554,0.0
2024-02-03,51,3,0.515713,0.128271,0.0
2024-02-03,51,4,0.487273,0.128353,1.0
2024-02-03,51,5,0.50359,0.127977,0.0
2024-02-03,51,6,0.487179,0.127693,0.0
2024-02-04,51,2,0.551556,0.128554,0.0
2024-02-04,51,3,0.592807,0.128271,0.0
2024-02-04,51,4,0.565639,0.128353,1.0
2024-02-04,51,5,0.571269,0.127977,0.0
2024-02-04,51,6,0.554852,0.127693,0.0
2024-02-05,51,2,0.603695,0.128554,0.0
2024-02-05,51,3,0.648104,0.128271,0.0
2024-02-05,51,4,0.619094,0.128353,1.0
2024-02-05,51,5,0.609217,0.127977,0.0
2024-02-05,51,6,0.603695,0.127693,0.0
2024-02-06,51,2,0.619529,0.128554,0.0
2024-02-06,51,3,0.64764,0.128271,1.0
2024-02-06,51,4,0.597011,0.128353,1.0
2024-02-06,51,5,0.574236,0.127977,0.0
2024-02-06,51,6,0.570135,0.127693,0.0
2024-02-07,51,2,0.646067,0.128554,0.0
2024-02-07,51,3,0.689585,0.128271,1.0
2024-02-07,51,4,0.685656,0.128353,1.0
2024-02-07,51,5,0.653389,0.127977,0.0
2024-02-07,51,6,0.63104,0.127693,0.0
2024-02-08,51,2,0.643123,0.128554,0.0
2024-02-08,51,3,0.677915,0.128271,1.0
2024-02-08,51,4,0.681431,0.128353,1.0
2024-02-08,51,5,0.647241,0.127977,0.0
2024-02-08,51,6,0.62916,0.127693,0.0
2024-02-09,51,2,0.628145,0.128554,0.0
2024-02-09,51,3,0.668245,0.128271,1.0
2024-02-09,51,4,0.657798,0.128353,0.0
2024-02-09,51,5,0.62602,0.127977,0.0
2024-02-09,51,6,0.658382,0.127693,0.0
2024-02-10,51,2,0.566359,0.128554,0.0
2024-02-10,51,3,0.626471,0.128271,1.0
2024-02-10,51,4,0.622635,0.128353,0.0
2024-02-10,51,5,0.564167,0.127977,0.0
2024-02-10,51,6,0.657487,0.127693,0.0
2024-02-11,51,2,0.515699,0.128554,0.0
2024-02-11,51,3,0.574004,0.128271,1.0
2024-02-11,51,4,0.565922,0.128353,0.0
2024-02-11,51,5,0.530348,0.127977,0.0
2024-02-11,51,6,0.60512,0.127693,0.0
2024-02-12,51,2,0.489136,0.128554,0.0
2024-02-12,51,3,0.53402,0.128271,1.0
2024-02-12,51,4,0.528208,0.128353,0.0
2024-02-12,51,5,0.521873,0.127977,0.0
2024-02-12,51,6,0.562467,0.127693,0.0
2024-02-13,51,2,0.452614,0.128554,1.0
2024-02-13,51,3,0.492783,0.128271,1.0
2024-02-13,51,4,0.481605,0.128353,0.0
2024-02-13,51,5,0.500625,0.127977,0.0
2024-02-13,51,6,0.515887,0.127693,1.0
2024-02-14,51,2,0.415525,0.128554,1.0
2024-02-14,51,3,0.45737,0.128271,1.0
2024-02-14,51,4,0.436284,0.128353,0.0
2024-02-14,51,5,0.475701,0.127977,0.0
2024-02-14,51,6,0.473439,0.127693,1.0
2024-02-15,51,2,0.375124,0.128554,1.0
2024-02-15,51,3,0.407367,0.128271,1.0
2024-02-15,51,4,0.384547,0.128353,0.0
2024-02-15,51,5,0.432382,0.127977,0.0
2024-02-15,51,6,0.427097,0.127693,1.0
2024-02-16,51,2,0.356419,0.128554,1.0
2024-02-16,51,3,0.383122,0.128271,0.0
2024-02-16,51,4,0.368072,0.128353,0.0
2024-02-16,51,5,0.400172,0.127977,0.0
2024-02-16,51,6,0.421944,0.127693,1.0
2024-02-17,51,2,0.370283,0.128554,1.0
2024-02-17,51,3,0.392529,0.128271,0.0
2024-02-17,51,4,0.377211,0.128353,0.0
2024-02-17,51,5,0.407,0.127977,0.0
2024-02-17,51,6,0.430783,0.127693,1.0
2024-02-18,51,2,0.385207,0.128554,1.0
2024-02-18,51,3,0.401981,0.128271,0.0
2024-02-18,51,4,0.387302,0.128353,0.0
2024-02-18,51,5,0.413325,0.127977,0.0
2024-02-18,51,6,0.440152,0.127693,1.0
2024-02-19,51,2,0.385895,0.128554,1.0
2024-02-19,51,3,0.397478,0.128271,0.0
2024-02-19,51,4,0.356813,0.128353,0.0
2024-02-19,51,5,0.394063,0.127977,0.0
2024-02-19,51,6,0.440203,0.127693,1.0
2024-02-20,51,2,0.390523,0.128554,1.0
2024-02-20,51,3,0.398018,0.128271,0.0
2024-02-20,51,4,0.355095,0.128353,0.0
2024-02-20,51,5,0.394587,0.127977,1.0
2024-02-20,51,6,0.436041,0.127693,1.0
2024-02-21,51,2,0.356147,0.128554,1.0
2024-02-21,51,3,0.398977,0.128271,0.0
2024-02-21,51,4,0.460416,0.128353,0.0
2024-02-21,51,5,0.480787,0.127977,1.0
2024-02-21,51,6,0.485993,0.127693,1.0
2024-02-22,51,2,0.427263,0.128554,1.0
2024-02-22,51,3,0.454102,0.128271,0.0
2024-02-22,51,4,0.481393,0.128353,0.0
2024-02-22,51,5,0.491886,0.127977,1.0
2024-02-22,51,6,0.496233,0.127693,1.0
2024-02-23,51,2,0.4821,0.128554,0.0
2024-02-23,51,3,0.511105,0.128271,0.0
2024-02-23,51,4,0.54154,0.128353,0.0
2024-02-23,51,5,0.545953,0.127977,1.0
2024-02-23,51,6,0.544795,0.127693,1.0
2024-02-24,51,2,0.475415,0.128554,0.0
2024-02-24,51,3,0.489007,0.128271,0.0
2024-02-24,51,4,0.481073,0.128353,0.0
2024-02-24,51,5,0.478693,0.127977,1.0
2024-02-24,51,6,0.525048,0.127693,1.0
2024-01-30,52,2,0.272548,0.120051,0.0
2024-01-30,52,3,0.349385,0.120128,1.0
2024-01-30,52,4,0.306153,0.120205,0.0
2024-01-30,52,5,0.363339,0.119824,1.0
2024-01-30,52,6,0.346281,0.119534,0.0
2024-01-31,52,2,0.313448,0.120051,1.0
2024-01-31,52,3,0.382714,0.120128,1.0
2024-01-31,52,4,0.337941,0.120205,1.0
2024-01-31,52,5,0.406604,0.119824,1.0
2024-01-31,52,6,0.365511,0.119534,0.0
2024-02-01,52,2,0.338501,0.120051,1.0
2024-02-01,52,3,0.392127,0.120128,1.0
2024-02-01,52,4,0.345288,0.120205,1.0
2024-02-01,52,5,0.404017,0.119824,1.0
2024-02-01,52,6,0.36519,0.119534,0.0
2024-02-02,52,2,0.428607,0.120051,1.0
2024-02-02,52,3,0.470728,0.120128,1.0
2024-02-02,52,4,0.434249,0.120205,1.0
2024-02-02,52,5,0.481155,0.119824,0.0
2024-02-02,52,6,0.442597,0.119534,0.0
2024-02-03,52,2,0.446567,0.120051,1.0
2024-02-03,52,3,0.482893,0.120128,0.0
2024-02-03,52,4,0.451177,0.120205,1.0
2024-02-03,52,5,0.474448,0.119824,0.0
2024-02-03,52,6,0.469133,0.119534,0.0
2024-02-04,52,2,0.526117,0.120051,1.0
2024-02-04,52,3,0.562919,0.120128,0.0
2024-02-04,52,4,0.529538,0.120205,1.0
2024-02-04,52,5,0.538145,0.119824,0.0
2024-02-04,52,6,0.535064,0.119534,0.0
2024-02-05,52,2,0.575265,0.120051,1.0
2024-02-05,52,3,0.617443,0.120128,0.0
2024-02-05,52,4,0.581567,0.120205,1.0
2024-02-05,52,5,0.573282,0.119824,0.0
2024-02-05,52,6,0.582918,0.119534,0.0
2024-02-06,52,2,0.585492,0.120051,1.0
2024-02-06,52,3,0.612119,0.120128,0.0
2024-02-06,52,4,0.553083,0.120205,1.0
2024-02-06,52,5,0.530047,0.119824,0.0
2024-02-06,52,6,0.543512,0.119534,0.0
2024-02-07,52,2,0.610531,0.120051,1.0
2024-02-07,52,3,0.654344,0.120128,1.0
2024-02-07,52,4,0.642793,0.120205,1.0
2024-02-07,52,5,0.605941,0.119824,0.0
2024-02-07,52,6,0.60294,0.119534,0.0
2024-02-08,52,2,0.646196,0.120051,1.0
2024-02-08,52,3,0.6806,0.120128,1.0
2024-02-08,52,4,0.681339,0.120205,1.0
2024-02-08,52,5,0.641248,0.119824,0.0
2024-02-08,52,6,0.63603,0.119534,0.0
2024-02-09,52,2,0.616797,0.120051,1.0
2024-02-09,52,3,0.660099,0.120128,1.0
2024-02-09,52,4,0.648403,0.120205,0.0
2024-02-09,52,5,0.606132,0.119824,0.0
2024-02-09,52,6,0.663305,0.119534,0.0
2024-02-10,52,2,0.557801,0.120051,0.0
2024-02-10,52,3,0.618997,0.120128,1.0
2024-02-10,52,4,0.614284,0.120205,0.0
2024-02-10,52,5,0.551822,0.119824,0.0
2024-02-10,52,6,0.659755,0.119534,0.0
2024-02-11,52,2,0.523639,0.120051,0.0
2024-02-11,52,3,0.577542,0.120128,1.0
2024-02-11,52,4,0.5678,0.120205,0.0
2024-02-11,52,5,0.540411,0.119824,0.0
2024-02-11,52,6,0.606797,0.119534,0.0
2024-02-12,52,2,0.496969,0.120051,0.0
2024-02-12,52,3,0.537537,0.120128,1.0
2024-02-12,52,4,0.530636,0.120205,0.0
2024-02-12,52,5,0.532632,0.119824,0.0
2024-02-12,52,6,0.565535,0.119534,1.0
2024-02-13,52,2,0.459091,0.120051,0.0
2024-02-13,52,3,0.495593,0.120128,1.0
2024-02-13,52,4,0.482699,0.120205,0.0
2024-02-13,52,5,0.507303,0.119824,0.0
2024-02-13,52,6,0.518604,0.119534,1.0
2024-02-14,52,2,0.415531,0.120051,1.0
2024-02-14,52,3,0.455676,0.120128,1.0
2024-02-14,52,4,0.432421,0.120205,0.0
2024-02-14,52,5,0.471957,0.119824,0.0
2024-02-14,52,6,0.474613,0.119534,1.0
2024-02-15,52,2,0.377432,0.120051,1.0
2024-02-15,52,3,0.4076,0.120128,1.0
2024-02-15,52,4,0.383652,0.120205,0.0
2024-02-15,52,5,0.433632,0.119824,0.0
2024-02-15,52,6,0.430937,0.119534,1.0
2024-02-16,52,2,0.370822,0.120051,1.0
2024-02-16,52,3,0.393354,0.120128,0.0
2024-02-16,52,4,0.377488,0.120205,0.0
2024-02-16,52,5,0.415748,0.119824,0.0
2024-02-16,52,6,0.433134,0.119534,1.0
2024-02-17,52,2,0.3815,0.120051,1.0
2024-02-17,52,3,0.401095,0.120128,0.0
2024-02-17,52,4,0.384996,0.120205,0.0
2024-02-17,52,5,0.414241,0.119824,0.0
2024-02-17,52,6,0.445258,0.119534,1.0
2024-02-18,52,2,0.399887,0.120051,1.0
2024-02-18,52,3,0.413022,0.120128,0.0
2024-02-18,52,4,0.397676,0.120205,0.0
2024-02-18,52,5,0.42533,0.119824,0.0
2024-02-18,52,6,0.455173,0.119534,1.0
2024-02-19,52,2,0.407249,0.120051,1.0
2024-02-19,52,3,0.413546,0.120128,0.0
2024-02-19,52,4,0.371965,0.120205,0.0
2024-02-19,52,5,0.414495,0.119824,1.0
2024-02-19,52,6,0.457496,0.119534,1.0
2024-02-20,52,2,0.462919,0.120051,1.0
2024-02-20,52,3,0.465162,0.120128,0.0
2024-02-20,52,4,0.423794,0.120205,0.0
2024-02-20,52,5,0.468378,0.119824,1.0
2024-02-20,52,6,0.493827,0.119534,1.0
2024-02-21,52,2,0.468096,0.120051,1.0
2024-02-21,52,3,0.511197,0.120128,0.0
2024-02-21,52,4,0.580158,0.120205,0.0
2024-02-21,52,5,0.592059,0.119824,1.0
2024-02-21,52,6,0.581925,0.119534,1.0
2024-02-22,52,2,0.512348,0.120051,1.0
2024-02-22,52,3,0.509204,0.120128,0.0
2024-02-22,52,4,0.529883,0.120205,0.0
2024-02-22,52,5,0.528217,0.119824,1.0
2024-02-22,52,6,0.517239,0.119534,1.0
2024-02-23,52,2,0.5658,0.120051,0.0
2024-02-23,52,3,0.564946,0.120128,0.0
2024-02-23,52,4,0.588809,0.120205,0.0
2024-02-23,52,5,0.581219,0.119824,1.0
2024-02-23,52,6,0.565711,0.119534,1.0
2024-02-24,52,2,0.592041,0.120051,0.0
2024-02-24,52,3,0.603467,0.120128,0.0
2024-02-24,52,4,0.603186,0.120205,0.0
2024-02-24,52,5,0.590087,0.119824,1.0
2024-02-24,52,6,0.623386,0.119534,1.0
2024-01-30,53,2,0.330458,0.141446,0.0
2024-01-30,53,3,0.388307,0.141537,1.0
2024-01-30,53,4,0.343154,0.141628,0.0
2024-01-30,53,5,0.389928,0.141261,1.0
2024-01-30,53,6,0.390793,0.140985,0.0
2024-01-31,53,2,0.366043,0.141446,1.0
2024-01-31,53,3,0.415727,0.141537,1.0
2024-01-31,53,4,0.368122,0.141628,1.0
2024-01-31,53,5,0.423769,0.141261,1.0
2024-01-31,53,6,0.40352,0.140985,0.0
2024-02-01,53,2,0.357516,0.141446,1.0
2024-02-01,53,3,0.401352,0.141537,1.0
2024-02-01,53,4,0.352346,0.141628,1.0
2024-02-01,53,5,0.391687,0.141261,1.0
2024-02-01,53,6,0.38921,0.140985,0.0
2024-02-02,53,2,0.442894,0.141446,1.0
2024-02-02,53,3,0.475813,0.141537,1.0
2024-02-02,53,4,0.436416,0.141628,1.0
2024-02-02,53,5,0.480252,0.141261,0.0
2024-02-02,53,6,0.451846,0.140985,0.0
2024-02-03,53,2,0.447579,0.141446,1.0
2024-02-03,53,3,0.478594,0.141537,0.0
2024-02-03,53,4,0.445555,0.141628,1.0
2024-02-03,53,5,0.475159,0.141261,0.0
2024-02-03,53,6,0.470236,0.140985,0.0
2024-02-04,53,2,0.505766,0.141446,1.0
2024-02-04,53,3,0.541833,0.141537,0.0
2024-02-04,53,4,0.508965,0.141628,1.0
2024-02-04,53,5,0.527312,0.141261,0.0
2024-02-04,53,6,0.525279,0.140985,0.0
2024-02-05,53,2,0.569298,0.141446,1.0
2024-02-05,53,3,0.608003,0.141537,0.0
2024-02-05,53,4,0.573085,0.141628,1.0
2024-02-05,53,5,0.580552,0.141261,0.0
2024-02-05,53,6,0.578457,0.140985,0.0
2024-02-06,53,2,0.581304,0.141446,1.0
2024-02-06,53,3,0.604214,0.141537,0.0
2024-02-06,53,4,0.545925,0.141628,1.0
2024-02-06,53,5,0.538288,0.141261,0.0
2024-02-06,53,6,0.538581,0.140985,0.0
2024-02-07,53,2,0.614865,0.141446,1.0
2024-02-07,53,3,0.653288,0.141537,1.0
2024-02-07,53,4,0.640221,0.141628,1.0
2024-02-07,53,5,0.615037,0.141261,0.0
2024-02-07,53,6,0.596978,0.140985,0.0
2024-02-08,53,2,0.658484,0.141446,1.0
2024-02-08,53,3,0.686618,0.141537,1.0
2024-02-08,53,4,0.682549,0.141628,1.0
2024-02-08,53,5,0.646627,0.141261,0.0
2024-02-08,53,6,0.630421,0.140985,0.0
2024-02-09,53,2,0.636703,0.141446,1.0
2024-02-09,53,3,0.67209,0.141537,1.0
2024-02-09,53,4,0.653189,0.141628,0.0
2024-02-09,53,5,0.61077,0.141261,0.0
2024-02-09,53,6,0.657855,0.140985,0.0
2024-02-10,53,2,0.589708,0.141446,0.0
2024-02-10,53,3,0.640184,0.141537,1.0
2024-02-10,53,4,0.625662,0.141628,0.0
2024-02-10,53,5,0.562544,0.141261,0.0
2024-02-10,53,6,0.65477,0.140985,0.0
2024-02-11,53,2,0.54537,0.141446,0.0
2024-02-11,53,3,0.592937,0.141537,1.0
2024-02-11,53,4,0.572959,0.141628,0.0
2024-02-11,53,5,0.53095,0.141261,0.0
2024-02-11,53,6,0.60427,0.140985,0.0
2024-02-12,53,2,0.50937,0.141446,0.0
2024-02-12,53,3,0.546086,0.141537,1.0
2024-02-12,53,4,0.528425,0.141628,0.0
2024-02-12,53,5,0.509521,0.141261,0.0
2024-02-12,53,6,0.560035,0.140985,0.0
2024-02-13,53,2,0.470476,0.141446,0.0
2024-02-13,53,3,0.502793,0.141537,1.0
2024-02-13,53,4,0.479424,0.141628,0.0
2024-02-13,53,5,0.48548,0.141261,0.0
2024-02-13,53,6,0.510969,0.140985,1.0
2024-02-14,53,2,0.430632,0.141446,1.0
2024-02-14,53,3,0.465067,0.141537,1.0
2024-02-14,53,4,0.432184,0.141628,0.0
2024-02-14,53,5,0.459126,0.141261,0.0
2024-02-14,53,6,0.466564,0.140985,1.0
2024-02-15,53,2,0.39157,0.141446,1.0
2024-02-15,53,3,0.416112,0.141537,1.0
2024-02-15,53,4,0.382248,0.141628,0.0
2024-02-15,53,5,0.421508,0.141261,0.0
2024-02-15,53,6,0.419363,0.140985,1.0
2024-02-16,53,2,0.383043,0.141446,1.0
2024-02-16,53,3,0.400002,0.141537,0.0
2024-02-16,53,4,0.373557,0.141628,0.0
2024-02-16,53,5,0.40077,0.141261,0.0
2024-02-16,53,6,0.417489,0.140985,1.0
2024-02-17,53,2,0.393018,0.141446,1.0
2024-02-17,53,3,0.40649,0.141537,0.0
2024-02-17,53,4,0.378915,0.141628,0.0
2024-02-17,53,5,0.39907,0.141261,0.0
2024-02-17,53,6,0.423973,0.140985,1.0
2024-02-18,53,2,0.403369,0.141446,1.0
2024-02-18,53,3,0.412114,0.141537,0.0
2024-02-18,53,4,0.385418,0.141628,0.0
2024-02-18,53,5,0.39901,0.141261,0.0
2024-02-18,53,6,0.431733,0.140985,1.0
2024-02-19,53,2,0.425878,0.141446,1.0
2024-02-19,53,3,0.423839,0.141537,0.0
2024-02-19,53,4,0.370245,0.141628,0.0
2024-02-19,53,5,0.405684,0.141261,0.0
2024-02-19,53,6,0.437172,0.140985,1.0
2024-02-20,53,2,0.471555,0.141446,1.0
2024-02-20,53,3,0.468367,0.141537,0.0
2024-02-20,53,4,0.415042,0.141628,0.0
2024-02-20,53,5,0.44409,0.141261,1.0
2024-02-20,53,6,0.473321,0.140985,1.0
2024-02-21,53,2,0.483018,0.141446,1.0
2024-02-21,53,3,0.518699,0.141537,0.0
2024-02-21,53,4,0.576786,0.141628,0.0
2024-02-21,53,5,0.578396,0.141261,1.0
2024-02-21,53,6,0.564986,0.140985,1.0
2024-02-22,53,2,0.535909,0.141446,1.0
2024-02-22,53,3,0.523183,0.141537,0.0
2024-02-22,53,4,0.53387,0.141628,0.0
2024-02-22,53,5,0.52744,0.141261,1.0
2024-02-22,53,6,0.503609,0.140985,1.0
2024-02-23,53,2,0.576548,0.141446,0.0
2024-02-23,53,3,0.570048,0.141537,0.0
2024-02-23,53,4,0.583828,0.141628,0.0
2024-02-23,53,5,0.563204,0.141261,1.0
2024-02-23,53,6,0.549564,0.140985,1.0
2024-02-24,53,2,0.613496,0.141446,0.0
2024-02-24,53,3,0.61665,0.141537,0.0
2024-02-24,53,4,0.605008,0.141628,0.0
2024-02-24,53,5,0.584597,0.141261,1.0
2024-02-24,53,6,0.606485,0.140985,1.0
2024-01-30,54,2,0.322005,0.133309,0.0
2024-01-30,54,3,0.379025,0.133394,1.0
2024-01-30,54,4,0.340529,0.13348,0.0
2024-01-30,54,5,0.383864,0.133107,1.0
2024-01-30,54,6,0.399335,0.132826,0.0
2024-01-31,54,2,0.350253,0.133309,1.0
2024-01-31,54,3,0.40094,0.133394,1.0
2024-01-31,54,4,0.360177,0.13348,1.0
2024-01-31,54,5,0.411321,0.133107,1.0
2024-01-31,54,6,0.408079,0.132826,0.0
2024-02-01,54,2,0.342909,0.133309,1.0
2024-02-01,54,3,0.387286,0.133394,1.0
2024-02-01,54,4,0.344799,0.13348,1.0
2024-02-01,54,5,0.383781,0.133107,1.0
2024-02-01,54,6,0.390916,0.132826,0.0
2024-02-02,54,2,0.416859,0.133309,1.0
2024-02-02,54,3,0.453493,0.133394,1.0
2024-02-02,54,4,0.421387,0.13348,1.0
2024-02-02,54,5,0.461055,0.133107,0.0
2024-02-02,54,6,0.451919,0.132826,0.0
2024-02-03,54,2,0.466772,0.133309,1.0
2024-02-03,54,3,0.502781,0.133394,0.0
2024-02-03,54,4,0.480967,0.13348,1.0
2024-02-03,54,5,0.505939,0.133107,0.0
2024-02-03,54,6,0.506961,0.132826,0.0
2024-02-04,54,2,0.470988,0.133309,1.0
2024-02-04,54,3,0.513005,0.133394,0.0
2024-02-04,54,4,0.488053,0.13348,1.0
2024-02-04,54,5,0.504887,0.133107,0.0
2024-02-04,54,6,0.520956,0.132826,0.0
2024-02-05,54,2,0.529084,0.133309,1.0
2024-02-05,54,3,0.574396,0.133394,0.0
2024-02-05,54,4,0.547415,0.13348,1.0
2024-02-05,54,5,0.558024,0.133107,0.0
2024-02-05,54,6,0.567266,0.132826,0.0
2024-02-06,54,2,0.571114,0.133309,1.0
2024-02-06,54,3,0.626748,0.133394,0.0
2024-02-06,54,4,0.592191,0.13348,1.0
2024-02-06,54,5,0.591741,0.133107,0.0
2024-02-06,54,6,0.603181,0.132826,0.0
2024-02-07,54,2,0.581907,0.133309,1.0
2024-02-07,54,3,0.625182,0.133394,1.0
2024-02-07,54,4,0.62165,0.13348,1.0
2024-02-07,54,5,0.605771,0.133107,0.0
2024-02-07,54,6,0.587965,0.132826,0.0
2024-02-08,54,2,0.627292,0.133309,1.0
2024-02-08,54,3,0.660108,0.133394,1.0
2024-02-08,54,4,0.66541,0.13348,1.0
2024-02-08,54,5,0.638566,0.133107,0.0
2024-02-08,54,6,0.620943,0.132826,0.0
2024-02-09,54,2,0.598618,0.133309,1.0
2024-02-09,54,3,0.641277,0.133394,1.0
2024-02-09,54,4,0.631339,0.13348,0.0
2024-02-09,54,5,0.594409,0.133107,0.0
2024-02-09,54,6,0.646818,0.132826,0.0
2024-02-10,54,2,0.509201,0.133309,0.0
2024-02-10,54,3,0.566503,0.133394,1.0
2024-02-10,54,4,0.55636,0.13348,0.0
2024-02-10,54,5,0.503694,0.133107,0.0
2024-02-10,54,6,0.606369,0.132826,0.0
2024-02-11,54,2,0.516323,0.133309,0.0
2024-02-11,54,3,0.568578,0.133394,1.0
2024-02-11,54,4,0.556212,0.13348,0.0
2024-02-11,54,5,0.522825,0.133107,0.0
2024-02-11,54,6,0.590687,0.132826,0.0
2024-02-12,54,2,0.48064,0.133309,0.0
2024-02-12,54,3,0.522289,0.133394,1.0
2024-02-12,54,4,0.511967,0.13348,0.0
2024-02-12,54,5,0.498606,0.133107,0.0
2024-02-12,54,6,0.547137,0.132826,0.0
2024-02-13,54,2,0.443707,0.133309,0.0
2024-02-13,54,3,0.480489,0.133394,1.0
2024-02-13,54,4,0.464033,0.13348,0.0
2024-02-13,54,5,0.473091,0.133107,0.0
2024-02-13,54,6,0.498927,0.132826,1.0
2024-02-14,54,2,0.402157,0.133309,1.0
2024-02-14,54,3,0.441257,0.133394,1.0
2024-02-14,54,4,0.41463,0.13348,0.0
2024-02-14,54,5,0.44114,0.133107,0.0
2024-02-14,54,6,0.453002,0.132826,1.0
2024-02-15,54,2,0.366781,0.133309,1.0
2024-02-15,54,3,0.394761,0.133394,1.0
2024-02-15,54,4,0.366697,0.13348,0.0
2024-02-15,54,5,0.405514,0.133107,0.0
2024-02-15,54,6,0.406113,0.132826,1.0
2024-02-16,54,2,0.359183,0.133309,1.0
2024-02-16,54,3,0.379614,0.133394,0.0
2024-02-16,54,4,0.358882,0.13348,0.0
2024-02-16,54,5,0.385769,0.133107,0.0
2024-02-16,54,6,0.405353,0.132826,1.0
2024-02-17,54,2,0.366412,0.133309,1.0
2024-02-17,54,3,0.384126,0.133394,0.0
2024-02-17,54,4,0.362318,0.13348,0.0
2024-02-17,54,5,0.381702,0.133107,0.0
2024-02-17,54,6,0.41085,0.132826,1.0
2024-02-18,54,2,0.373754,0.133309,1.0
2024-02-18,54,3,0.387491,0.133394,0.0
2024-02-18,54,4,0.366794,0.13348,0.0
2024-02-18,54,5,0.381335,0.133107,0.0
2024-02-18,54,6,0.416364,0.132826,1.0
2024-02-19,54,2,0.389824,0.133309,1.0
2024-02-19,54,3,0.394291,0.133394,0.0
2024-02-19,54,4,0.348202,0.13348,0.0
2024-02-19,54,5,0.382593,0.133107,0.0
2024-02-19,54,6,0.421025,0.132826,1.0
2024-02-20,54,2,0.434382,0.133309,1.0
